Method,Instance,N,K,Q,Cost,Optimal_Value,Optimality_Gap(%),Processing_Time(s)
My-Euristich,XML100_2233_17,100,0,82,None,7834.0,100.0,0.000011
My-Euristich,XML100_2233_18,100,0,71,None,11756.0,100.0,0.000007
My-Euristich,XML100_2233_19,100,0,82,None,8510.0,100.0,0.000006
My-Euristich,XML100_2233_20,100,0,89,None,10817.0,100.0,0.000005
My-Euristich,XML100_2233_21,100,0,83,None,10808.0,100.0,0.000019
My-Euristich,XML100_2233_22,100,0,87,None,9579.0,100.0,0.000008
My-Euristich,XML100_2233_23,100,0,76,None,9152.0,100.0,0.000013
My-Euristich,XML100_2233_24,100,0,73,None,8426.0,100.0,0.000006
My-Euristich,XML100_2233_25,100,0,90,None,10248.0,100.0,0.000016
My-Euristich,XML100_2233_26,100,0,89,None,10096.0,100.0,0.000009
My-Euristich,XML100_2234_01,100,0,101,None,9121.0,100.0,0.000007
My-Euristich,XML100_2234_02,100,0,93,None,8084.0,100.0,0.000006
My-Euristich,XML100_2234_03,100,0,110,None,7508.0,100.0,0.000010
My-Euristich,XML100_2234_04,100,0,97,None,8610.0,100.0,0.000009
My-Euristich,XML100_2234_05,100,0,95,None,9621.0,100.0,0.000006
My-Euristich,XML100_2234_06,100,0,107,None,8778.0,100.0,0.000013
My-Euristich,XML100_2234_07,100,0,119,None,5365.0,100.0,0.000006
My-Euristich,XML100_2234_08,100,0,111,None,7781.0,100.0,0.000011
My-Euristich,XML100_2234_09,100,0,108,None,8305.0,100.0,0.000008
My-Euristich,XML100_2234_10,100,0,96,None,7172.0,100.0,0.000006
My-Euristich,XML100_2234_11,100,0,93,None,8743.0,100.0,0.000006
My-Euristich,XML100_2234_12,100,0,98,None,10236.0,100.0,0.000013
My-Euristich,XML100_2234_13,100,0,96,None,10164.0,100.0,0.000008
My-Euristich,XML100_2234_14,100,0,99,None,8904.0,100.0,0.000010
My-Euristich,XML100_2234_15,100,0,116,None,9728.0,100.0,0.000006
My-Euristich,XML100_2234_16,100,0,117,None,8152.0,100.0,0.000029
My-Euristich,XML100_2234_17,100,0,101,None,8387.0,100.0,0.000008
My-Euristich,XML100_2234_18,100,0,107,None,6996.0,100.0,0.000008
My-Euristich,XML100_2234_19,100,0,100,None,9313.0,100.0,0.000006
My-Euristich,XML100_2234_20,100,0,107,None,7676.0,100.0,0.000013
My-Euristich,XML100_2234_21,100,0,92,None,8756.0,100.0,0.000010
My-Euristich,XML100_2234_22,100,0,121,None,8058.0,100.0,0.000008
My-Euristich,XML100_2234_23,100,0,107,None,9432.0,100.0,0.000006
My-Euristich,XML100_2234_24,100,0,95,None,8488.0,100.0,0.000007
My-Euristich,XML100_2234_25,100,0,107,None,8567.0,100.0,0.000013
My-Euristich,XML100_2234_26,100,0,89,None,9600.0,100.0,0.000007
My-Euristich,XML100_2235_01,100,0,146,None,7726.0,100.0,0.000006
My-Euristich,XML100_2235_02,100,0,186,None,7768.0,100.0,0.000009
My-Euristich,XML100_2235_03,100,0,135,None,7136.0,100.0,0.000011
My-Euristich,XML100_2235_04,100,0,125,None,8456.0,100.0,0.000007
My-Euristich,XML100_2235_05,100,0,120,None,8862.0,100.0,0.000005
My-Euristich,XML100_2235_06,100,0,181,None,6196.0,100.0,0.000005
My-Euristich,XML100_2235_07,100,0,125,None,8548.0,100.0,0.000033
My-Euristich,XML100_2235_08,100,0,153,None,6618.0,100.0,0.000007
My-Euristich,XML100_2235_09,100,0,128,None,7345.0,100.0,0.000005
My-Euristich,XML100_2235_10,100,0,130,None,9158.0,100.0,0.000005
My-Euristich,XML100_2235_11,100,0,150,None,5886.0,100.0,0.000008
My-Euristich,XML100_2235_12,100,0,178,None,5914.0,100.0,0.000010
My-Euristich,XML100_2235_13,100,0,175,None,7447.0,100.0,0.000006
My-Euristich,XML100_2235_14,100,0,132,None,7356.0,100.0,0.000006
My-Euristich,XML100_2235_15,100,0,182,None,6787.0,100.0,0.000006
My-Euristich,XML100_2235_16,100,0,151,None,7960.0,100.0,0.000010
My-Euristich,XML100_2235_17,100,0,148,None,6736.0,100.0,0.000007
My-Euristich,XML100_2235_18,100,0,190,None,6873.0,100.0,0.000006
My-Euristich,XML100_2235_19,100,0,131,None,7329.0,100.0,0.000006
My-Euristich,XML100_2235_20,100,0,136,None,7469.0,100.0,0.000019
My-Euristich,XML100_2235_21,100,0,158,None,7005.0,100.0,0.000007
My-Euristich,XML100_2235_22,100,0,158,None,6691.0,100.0,0.000007
My-Euristich,XML100_2235_23,100,0,155,None,7752.0,100.0,0.000006
My-Euristich,XML100_2235_24,100,0,173,None,6990.0,100.0,0.000013
My-Euristich,XML100_2235_25,100,0,173,None,6819.0,100.0,0.000008
My-Euristich,XML100_2235_26,100,0,162,None,6664.0,100.0,0.000006
My-Euristich,XML100_2236_01,100,0,199,None,6578.0,100.0,0.000005
My-Euristich,XML100_2236_02,100,0,277,None,5290.0,100.0,0.000015
My-Euristich,XML100_2236_03,100,0,209,None,7254.0,100.0,0.000009
My-Euristich,XML100_2236_04,100,0,281,None,6788.0,100.0,0.000006
My-Euristich,XML100_2236_05,100,0,338,None,5145.0,100.0,0.000006
My-Euristich,XML100_2236_06,100,0,344,None,5646.0,100.0,0.000006
My-Euristich,XML100_2236_07,100,0,269,None,5822.0,100.0,0.000010
My-Euristich,XML100_2236_08,100,0,316,None,4593.0,100.0,0.000006
My-Euristich,XML100_2236_09,100,0,298,None,5578.0,100.0,0.000005
My-Euristich,XML100_2236_10,100,0,314,None,5206.0,100.0,0.000005
My-Euristich,XML100_2236_11,100,0,283,None,5553.0,100.0,0.000010
My-Euristich,XML100_2236_12,100,0,363,None,4422.0,100.0,0.000006
My-Euristich,XML100_2236_13,100,0,370,None,5649.0,100.0,0.000005
My-Euristich,XML100_2236_14,100,0,290,None,6403.0,100.0,0.000005
My-Euristich,XML100_2236_15,100,0,225,None,5773.0,100.0,0.000010
My-Euristich,XML100_2236_16,100,0,213,None,5557.0,100.0,0.000008
My-Euristich,XML100_2236_17,100,0,217,None,6783.0,100.0,0.000007
My-Euristich,XML100_2236_18,100,0,341,None,4540.0,100.0,0.000005
My-Euristich,XML100_2236_19,100,0,302,None,4953.0,100.0,0.000005
My-Euristich,XML100_2236_20,100,0,238,None,6670.0,100.0,0.000011
My-Euristich,XML100_2236_21,100,0,322,None,5670.0,100.0,0.000006
My-Euristich,XML100_2236_22,100,0,233,None,5892.0,100.0,0.000007
My-Euristich,XML100_2236_23,100,0,197,None,5918.0,100.0,0.000006
My-Euristich,XML100_2236_24,100,0,313,None,5486.0,100.0,0.000013
My-Euristich,XML100_2236_25,100,0,285,None,5799.0,100.0,0.000007
My-Euristich,XML100_2236_26,100,0,211,None,4928.0,100.0,0.000006
My-Euristich,XML100_2241_01,100,0,179,None,23614.0,100.0,0.000006
My-Euristich,XML100_2241_02,100,0,167,None,28344.0,100.0,0.000029
My-Euristich,XML100_2241_03,100,0,221,None,23507.0,100.0,0.000007
My-Euristich,XML100_2241_04,100,0,233,None,13269.0,100.0,0.000006
My-Euristich,XML100_2241_05,100,0,222,None,11188.0,100.0,0.000009
My-Euristich,XML100_2241_06,100,0,192,None,12674.0,100.0,0.000017
My-Euristich,XML100_2241_07,100,0,220,None,18136.0,100.0,0.000008
My-Euristich,XML100_2241_08,100,0,204,None,23810.0,100.0,0.000006
My-Euristich,XML100_2241_09,100,0,220,None,20471.0,100.0,0.000006
My-Euristich,XML100_2241_10,100,0,181,None,29397.0,100.0,0.000018
My-Euristich,XML100_2241_11,100,0,156,None,17074.0,100.0,0.000009
My-Euristich,XML100_2241_12,100,0,204,None,21739.0,100.0,0.000006
My-Euristich,XML100_2241_13,100,0,254,None,18411.0,100.0,0.000006
My-Euristich,XML100_2241_14,100,0,241,None,16591.0,100.0,0.000008
My-Euristich,XML100_2241_15,100,0,243,None,22206.0,100.0,0.000010
My-Euristich,XML100_2241_16,100,0,195,None,23801.0,100.0,0.000006
My-Euristich,XML100_2241_17,100,0,172,None,21651.0,100.0,0.000006
My-Euristich,XML100_2241_18,100,0,188,None,27976.0,100.0,0.000013
My-Euristich,XML100_2241_19,100,0,188,None,20988.0,100.0,0.000012
My-Euristich,XML100_2241_20,100,0,178,None,22633.0,100.0,0.000007
My-Euristich,XML100_2241_21,100,0,190,None,23441.0,100.0,0.000009
My-Euristich,XML100_2241_22,100,0,243,None,16679.0,100.0,0.000009
My-Euristich,XML100_2241_23,100,0,143,None,30636.0,100.0,0.000023
My-Euristich,XML100_2241_24,100,0,201,None,22212.0,100.0,0.000007
My-Euristich,XML100_2241_25,100,0,191,None,18349.0,100.0,0.000018
My-Euristich,XML100_2241_26,100,0,234,None,21554.0,100.0,0.000007
My-Euristich,XML100_2242_01,100,0,265,None,18156.0,100.0,0.000014
My-Euristich,XML100_2242_02,100,0,243,None,19806.0,100.0,0.000007
My-Euristich,XML100_2242_03,100,0,386,None,10773.0,100.0,0.000006
My-Euristich,XML100_2242_04,100,0,390,None,12959.0,100.0,0.000006
My-Euristich,XML100_2242_05,100,0,389,None,10581.0,100.0,0.000012
My-Euristich,XML100_2242_06,100,0,354,None,11381.0,100.0,0.000006
My-Euristich,XML100_2242_07,100,0,335,None,13977.0,100.0,0.000007
My-Euristich,XML100_2242_08,100,0,428,None,14945.0,100.0,0.000005
My-Euristich,XML100_2242_09,100,0,408,None,12619.0,100.0,0.000017
My-Euristich,XML100_2242_10,100,0,383,None,9692.0,100.0,0.000006
My-Euristich,XML100_2242_11,100,0,355,None,12383.0,100.0,0.000006
My-Euristich,XML100_2242_12,100,0,372,None,14641.0,100.0,0.000005
My-Euristich,XML100_2242_13,100,0,375,None,13402.0,100.0,0.000006
My-Euristich,XML100_2242_14,100,0,339,None,15361.0,100.0,0.000017
My-Euristich,XML100_2242_15,100,0,296,None,14138.0,100.0,0.000005
My-Euristich,XML100_2242_16,100,0,265,None,18156.0,100.0,0.000005
My-Euristich,XML100_2242_17,100,0,338,None,17523.0,100.0,0.000019
My-Euristich,XML100_2242_18,100,0,276,None,18778.0,100.0,0.000016
My-Euristich,XML100_2242_19,100,0,321,None,16080.0,100.0,0.000009
My-Euristich,XML100_2242_20,100,0,299,None,12111.0,100.0,0.000007
My-Euristich,XML100_2242_21,100,0,257,None,15657.0,100.0,0.000007
My-Euristich,XML100_2242_22,100,0,244,None,17003.0,100.0,0.000014
My-Euristich,XML100_2242_23,100,0,342,None,13989.0,100.0,0.000017
My-Euristich,XML100_2242_24,100,0,300,None,15220.0,100.0,0.000011
My-Euristich,XML100_2242_25,100,0,353,None,13355.0,100.0,0.000009
My-Euristich,XML100_2242_26,100,0,347,None,14469.0,100.0,0.000011
My-Euristich,XML100_2243_01,100,0,546,None,9179.0,100.0,0.000016
My-Euristich,XML100_2243_02,100,0,574,None,11126.0,100.0,0.000019
My-Euristich,XML100_2243_03,100,0,463,None,12444.0,100.0,0.000017
My-Euristich,XML100_2243_04,100,0,445,None,13486.0,100.0,0.000011
My-Euristich,XML100_2243_05,100,0,529,None,8863.0,100.0,0.000010
My-Euristich,XML100_2243_06,100,0,393,None,12168.0,100.0,0.000008
My-Euristich,XML100_2243_07,100,0,457,None,10543.0,100.0,0.000007
My-Euristich,XML100_2243_08,100,0,516,None,11025.0,100.0,0.000014
My-Euristich,XML100_2243_09,100,0,537,None,11461.0,100.0,0.000007
My-Euristich,XML100_2243_10,100,0,410,None,10300.0,100.0,0.000007
My-Euristich,XML100_2243_11,100,0,457,None,8588.0,100.0,0.000006
My-Euristich,XML100_2243_12,100,0,598,None,7351.0,100.0,0.000012
My-Euristich,XML100_2243_13,100,0,563,None,5972.0,100.0,0.000012
My-Euristich,XML100_2243_14,100,0,496,None,11444.0,100.0,0.000007
My-Euristich,XML100_2243_15,100,0,527,None,10909.0,100.0,0.000007
My-Euristich,XML100_2243_16,100,0,659,None,10391.0,100.0,0.000009
My-Euristich,XML100_2243_17,100,0,467,None,11477.0,100.0,0.000012
My-Euristich,XML100_2243_18,100,0,568,None,11573.0,100.0,0.000006
My-Euristich,XML100_2243_19,100,0,625,None,7963.0,100.0,0.000007
My-Euristich,XML100_2243_20,100,0,556,None,8938.0,100.0,0.000020
My-Euristich,XML100_2243_21,100,0,531,None,10001.0,100.0,0.000012
My-Euristich,XML100_2243_22,100,0,510,None,10034.0,100.0,0.000007
My-Euristich,XML100_2243_23,100,0,493,None,10295.0,100.0,0.000007
My-Euristich,XML100_2243_24,100,0,594,None,10378.0,100.0,0.000006
My-Euristich,XML100_2243_25,100,0,495,None,12384.0,100.0,0.000017
My-Euristich,XML100_2243_26,100,0,614,None,9629.0,100.0,0.000007
My-Euristich,XML100_2244_01,100,0,662,None,7591.0,100.0,0.000007
My-Euristich,XML100_2244_02,100,0,684,None,8759.0,100.0,0.000006
My-Euristich,XML100_2244_03,100,0,695,None,8406.0,100.0,0.000014
My-Euristich,XML100_2244_04,100,0,752,None,8329.0,100.0,0.000007
My-Euristich,XML100_2244_05,100,0,693,None,9573.0,100.0,0.000006
My-Euristich,XML100_2244_06,100,0,763,None,9803.0,100.0,0.000005
My-Euristich,XML100_2244_07,100,0,676,None,9034.0,100.0,0.000011
My-Euristich,XML100_2244_08,100,0,711,None,9042.0,100.0,0.000007
My-Euristich,XML100_2244_09,100,0,684,None,8227.0,100.0,0.000005
My-Euristich,XML100_2244_10,100,0,741,None,9533.0,100.0,0.000005
My-Euristich,XML100_2244_11,100,0,644,None,9467.0,100.0,0.000010
My-Euristich,XML100_2244_12,100,0,617,None,10290.0,100.0,0.000008
My-Euristich,XML100_2244_13,100,0,770,None,8583.0,100.0,0.000006
My-Euristich,XML100_2244_14,100,0,634,None,8826.0,100.0,0.000005
My-Euristich,XML100_2244_15,100,0,792,None,8523.0,100.0,0.000005
My-Euristich,XML100_2244_16,100,0,730,None,7680.0,100.0,0.000010
My-Euristich,XML100_2244_17,100,0,696,None,8591.0,100.0,0.000006
My-Euristich,XML100_2244_18,100,0,616,None,9005.0,100.0,0.000005
My-Euristich,XML100_2244_19,100,0,703,None,7622.0,100.0,0.000005
My-Euristich,XML100_2244_20,100,0,648,None,9401.0,100.0,0.000021
My-Euristich,XML100_2244_21,100,0,793,None,9499.0,100.0,0.000007
My-Euristich,XML100_2244_22,100,0,631,None,9281.0,100.0,0.000006
My-Euristich,XML100_2244_23,100,0,648,None,8908.0,100.0,0.000006
My-Euristich,XML100_2244_24,100,0,685,None,9411.0,100.0,0.000007
My-Euristich,XML100_2244_25,100,0,620,None,10097.0,100.0,0.000015
My-Euristich,XML100_2244_26,100,0,644,None,10188.0,100.0,0.000007
My-Euristich,XML100_2245_01,100,0,1118,None,5246.0,100.0,0.000006
My-Euristich,XML100_2245_02,100,0,953,None,7279.0,100.0,0.000007
My-Euristich,XML100_2245_03,100,0,858,None,8297.0,100.0,0.000011
My-Euristich,XML100_2245_04,100,0,1089,None,6694.0,100.0,0.000006
My-Euristich,XML100_2245_05,100,0,1056,None,7680.0,100.0,0.000006
My-Euristich,XML100_2245_06,100,0,1168,None,6822.0,100.0,0.000005
My-Euristich,XML100_2245_07,100,0,995,None,8330.0,100.0,0.000013
My-Euristich,XML100_2245_08,100,0,999,None,5713.0,100.0,0.000007
My-Euristich,XML100_2245_09,100,0,1147,None,7158.0,100.0,0.000007
My-Euristich,XML100_2245_10,100,0,1110,None,7481.0,100.0,0.000006
My-Euristich,XML100_2245_11,100,0,1071,None,7961.0,100.0,0.000018
My-Euristich,XML100_2245_12,100,0,940,None,6237.0,100.0,0.000007
My-Euristich,XML100_2245_13,100,0,962,None,8168.0,100.0,0.000013
My-Euristich,XML100_2245_14,100,0,1102,None,7245.0,100.0,0.000006
My-Euristich,XML100_2245_15,100,0,1211,None,7259.0,100.0,0.000021
My-Euristich,XML100_2245_16,100,0,934,None,7142.0,100.0,0.000007
My-Euristich,XML100_2245_17,100,0,1071,None,7190.0,100.0,0.000007
My-Euristich,XML100_2245_18,100,0,1152,None,6603.0,100.0,0.000006
My-Euristich,XML100_2245_19,100,0,850,None,7194.0,100.0,0.000012
My-Euristich,XML100_2245_20,100,0,1291,None,6199.0,100.0,0.000011
My-Euristich,XML100_2245_21,100,0,1068,None,6663.0,100.0,0.000008
My-Euristich,XML100_2245_22,100,0,888,None,7283.0,100.0,0.000007
My-Euristich,XML100_2245_23,100,0,1186,None,6582.0,100.0,0.000011
My-Euristich,XML100_2245_24,100,0,1145,None,5859.0,100.0,0.000021
My-Euristich,XML100_2245_25,100,0,973,None,7235.0,100.0,0.000009
My-Euristich,XML100_2245_26,100,0,1265,None,7036.0,100.0,0.000007
My-Euristich,XML100_2246_01,100,0,2323,None,5797.0,100.0,0.000009
My-Euristich,XML100_2246_02,100,0,2337,None,5434.0,100.0,0.000010
My-Euristich,XML100_2246_03,100,0,1781,None,5835.0,100.0,0.000006
My-Euristich,XML100_2246_04,100,0,2504,None,6730.0,100.0,0.000005
My-Euristich,XML100_2246_05,100,0,2696,None,4931.0,100.0,0.000006
My-Euristich,XML100_2246_06,100,0,1747,None,5688.0,100.0,0.000009
My-Euristich,XML100_2246_07,100,0,1816,None,5770.0,100.0,0.000006
My-Euristich,XML100_2246_08,100,0,1436,None,6265.0,100.0,0.000010
My-Euristich,XML100_2246_09,100,0,1845,None,6499.0,100.0,0.000007
My-Euristich,XML100_2246_10,100,0,1694,None,5988.0,100.0,0.000016
My-Euristich,XML100_2246_11,100,0,2218,None,6369.0,100.0,0.000006
My-Euristich,XML100_2246_12,100,0,1395,None,6459.0,100.0,0.000006
My-Euristich,XML100_2246_13,100,0,1771,None,5971.0,100.0,0.000006
My-Euristich,XML100_2246_14,100,0,1307,None,7129.0,100.0,0.000009
My-Euristich,XML100_2246_15,100,0,2097,None,6323.0,100.0,0.000011
My-Euristich,XML100_2246_16,100,0,1980,None,5759.0,100.0,0.000006
My-Euristich,XML100_2246_17,100,0,1904,None,5540.0,100.0,0.000005
My-Euristich,XML100_2246_18,100,0,1451,None,6339.0,100.0,0.000007
My-Euristich,XML100_2246_19,100,0,1756,None,4833.0,100.0,0.000012
My-Euristich,XML100_2246_20,100,0,1774,None,5971.0,100.0,0.000007
My-Euristich,XML100_2246_21,100,0,1489,None,6122.0,100.0,0.000007
My-Euristich,XML100_2246_22,100,0,2041,None,5818.0,100.0,0.000007
My-Euristich,XML100_2246_23,100,0,1960,None,5026.0,100.0,0.000014
My-Euristich,XML100_2246_24,100,0,2311,None,5367.0,100.0,0.000009
My-Euristich,XML100_2246_25,100,0,1544,None,6787.0,100.0,0.000006
My-Euristich,XML100_2246_26,100,0,2409,None,6314.0,100.0,0.000007
My-Euristich,XML100_2251_01,100,0,345,None,15579.0,100.0,0.000015
My-Euristich,XML100_2251_02,100,0,369,None,18724.0,100.0,0.000007
My-Euristich,XML100_2251_03,100,0,352,None,17931.0,100.0,0.000005
My-Euristich,XML100_2251_04,100,0,314,None,15552.0,100.0,0.000005
My-Euristich,XML100_2251_05,100,0,314,None,20864.0,100.0,0.000014
My-Euristich,XML100_2251_06,100,0,332,None,15430.0,100.0,0.000006
My-Euristich,XML100_2251_07,100,0,336,None,19660.0,100.0,0.000005
My-Euristich,XML100_2251_08,100,0,316,None,19135.0,100.0,0.000005
My-Euristich,XML100_2251_09,100,0,332,None,20756.0,100.0,0.000014
My-Euristich,XML100_2251_10,100,0,376,None,21660.0,100.0,0.000008
My-Euristich,XML100_2251_11,100,0,359,None,13311.0,100.0,0.000006
My-Euristich,XML100_2251_12,100,0,266,None,20936.0,100.0,0.000005
My-Euristich,XML100_2251_13,100,0,248,None,32540.0,100.0,0.000005
My-Euristich,XML100_2251_14,100,0,353,None,18804.0,100.0,0.000011
My-Euristich,XML100_2251_15,100,0,292,None,25519.0,100.0,0.000006
My-Euristich,XML100_2251_16,100,0,262,None,23701.0,100.0,0.000005
My-Euristich,XML100_2251_17,100,0,359,None,14975.0,100.0,0.000005
My-Euristich,XML100_2251_18,100,0,266,None,19737.0,100.0,0.000012
My-Euristich,XML100_2251_19,100,0,385,None,18217.0,100.0,0.000006
My-Euristich,XML100_2251_20,100,0,238,None,29340.0,100.0,0.000008
My-Euristich,XML100_2251_21,100,0,317,None,22395.0,100.0,0.000007
My-Euristich,XML100_2251_22,100,0,291,None,13629.0,100.0,0.000015
My-Euristich,XML100_2251_23,100,0,328,None,19973.0,100.0,0.000007
My-Euristich,XML100_2251_24,100,0,239,None,17863.0,100.0,0.000008
My-Euristich,XML100_2251_25,100,0,311,None,19442.0,100.0,0.000006
My-Euristich,XML100_2251_26,100,0,385,None,23849.0,100.0,0.000012
My-Euristich,XML100_2252_01,100,0,466,None,16503.0,100.0,0.000006
My-Euristich,XML100_2252_02,100,0,401,None,15272.0,100.0,0.000006
My-Euristich,XML100_2252_03,100,0,541,None,16703.0,100.0,0.000005
My-Euristich,XML100_2252_04,100,0,444,None,19660.0,100.0,0.000014
My-Euristich,XML100_2252_05,100,0,458,None,15101.0,100.0,0.000009
My-Euristich,XML100_2252_06,100,0,519,None,15903.0,100.0,0.000006
My-Euristich,XML100_2252_07,100,0,519,None,16439.0,100.0,0.000006
My-Euristich,XML100_2252_08,100,0,560,None,13726.0,100.0,0.000006
My-Euristich,XML100_2252_09,100,0,472,None,15991.0,100.0,0.000012
My-Euristich,XML100_2252_10,100,0,502,None,12268.0,100.0,0.000006
My-Euristich,XML100_2252_11,100,0,580,None,12216.0,100.0,0.000007
My-Euristich,XML100_2252_12,100,0,580,None,11705.0,100.0,0.000006
My-Euristich,XML100_2252_13,100,0,540,None,10911.0,100.0,0.000011
My-Euristich,XML100_2252_14,100,0,461,None,19773.0,100.0,0.000006
My-Euristich,XML100_2252_15,100,0,383,None,17626.0,100.0,0.000006
My-Euristich,XML100_2252_16,100,0,480,None,19297.0,100.0,0.000005
My-Euristich,XML100_2252_17,100,0,452,None,13609.0,100.0,0.000024
My-Euristich,XML100_2252_18,100,0,424,None,17141.0,100.0,0.000006
My-Euristich,XML100_2252_19,100,0,552,None,14770.0,100.0,0.000007
My-Euristich,XML100_2252_20,100,0,605,None,10841.0,100.0,0.000007
My-Euristich,XML100_2252_21,100,0,572,None,15995.0,100.0,0.000017
My-Euristich,XML100_2252_22,100,0,593,None,11054.0,100.0,0.000011
My-Euristich,XML100_2252_23,100,0,527,None,12566.0,100.0,0.000006
My-Euristich,XML100_2252_24,100,0,555,None,10951.0,100.0,0.000005
My-Euristich,XML100_2252_25,100,0,455,None,14394.0,100.0,0.000007
My-Euristich,XML100_2252_26,100,0,590,None,10573.0,100.0,0.000013
My-Euristich,XML100_2253_01,100,0,715,None,11119.0,100.0,0.000008
My-Euristich,XML100_2253_02,100,0,796,None,10803.0,100.0,0.000006
My-Euristich,XML100_2253_03,100,0,713,None,10136.0,100.0,0.000006
My-Euristich,XML100_2253_04,100,0,808,None,11361.0,100.0,0.000010
My-Euristich,XML100_2253_05,100,0,758,None,11175.0,100.0,0.000006
My-Euristich,XML100_2253_06,100,0,669,None,10601.0,100.0,0.000006
My-Euristich,XML100_2253_07,100,0,760,None,7472.0,100.0,0.000005
My-Euristich,XML100_2253_08,100,0,716,None,12090.0,100.0,0.000010
My-Euristich,XML100_2253_09,100,0,798,None,8913.0,100.0,0.000007
My-Euristich,XML100_2253_10,100,0,867,None,8183.0,100.0,0.000006
My-Euristich,XML100_2253_11,100,0,670,None,11434.0,100.0,0.000006
My-Euristich,XML100_2253_12,100,0,836,None,9159.0,100.0,0.000008
My-Euristich,XML100_2253_13,100,0,904,None,10116.0,100.0,0.000009
My-Euristich,XML100_2253_14,100,0,625,None,13560.0,100.0,0.000006
My-Euristich,XML100_2253_15,100,0,825,None,9776.0,100.0,0.000006
My-Euristich,XML100_2253_16,100,0,735,None,12335.0,100.0,0.000006
My-Euristich,XML100_2253_17,100,0,626,None,11132.0,100.0,0.000010
My-Euristich,XML100_2253_18,100,0,853,None,10753.0,100.0,0.000006
My-Euristich,XML100_2253_19,100,0,887,None,8340.0,100.0,0.000006
My-Euristich,XML100_2253_20,100,0,890,None,9427.0,100.0,0.000011
My-Euristich,XML100_2253_21,100,0,766,None,8448.0,100.0,0.000014
My-Euristich,XML100_2253_22,100,0,715,None,9710.0,100.0,0.000007
My-Euristich,XML100_2253_23,100,0,713,None,9735.0,100.0,0.000006
My-Euristich,XML100_2253_24,100,0,799,None,8803.0,100.0,0.000007
My-Euristich,XML100_2253_25,100,0,779,None,10679.0,100.0,0.000016
My-Euristich,XML100_2253_26,100,0,828,None,8386.0,100.0,0.000006
My-Euristich,XML100_2254_01,100,0,1055,None,9899.0,100.0,0.000006
My-Euristich,XML100_2254_02,100,0,1105,None,8345.0,100.0,0.000013
My-Euristich,XML100_2254_03,100,0,1100,None,8160.0,100.0,0.000022
My-Euristich,XML100_2254_04,100,0,999,None,8430.0,100.0,0.000007
